Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Religion,M1R,  Mennonite,"Religion, Protestant",  Mennonite,,,,,15.0
Religion,M1R,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,175.0
Religion,M1R,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,10.0
Religion,M1R,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,180.0
Religion,M1R,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,30.0
Religion,M1R,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1990.0
Religion,M1R,Other Religions,Other Religions,,,,,,4275.0
Religion,M1R,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,2185.0
Religion,M1R,  Jewish,Other Religions,  Jewish,,,,,65.0
Religion,M1R,  Islam,Other Religions,  Islam,,,,,1000.0
Religion,M1R,  Buddhist,Other Religions,  Buddhist,,,,,170.0
Religion,M1R,  Hindu,Other Religions,  Hindu,,,,,720.0
Religion,M1R,  Sikh,Other Religions,  Sikh,,,,,40.0
Religion,M1R,Other (other religions) (4),Other (other religions) (4),,,,,,80.0
Religion,M1R,No religious affiliation,No religious affiliation,,,,,,3075.0
Religion,M1S,"Religion, Catholic","Religion, Catholic",,,,,,9030.0
Religion,M1S,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,9000.0
Religion,M1S,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,35.0
Religion,M1S,"Religion, Protestant","Religion, Protestant",,,,,,9725.0
Religion,M1S,  United Church,"Religion, Protestant",  United Church,,,,,2600.0
Religion,M1S,  Anglican,"Religion, Protestant",  Anglican,,,,,2215.0
Religion,M1S,  Baptist,"Religion, Protestant",  Baptist,,,,,800.0
Religion,M1S,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,920.0
Religion,M1S,  Lutheran,"Religion, Protestant",  Lutheran,,,,,300.0
Religion,M1S,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,345.0
Religion,M1S,  Mennonite,"Religion, Protestant",  Mennonite,,,,,65.0
Religion,M1S,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,120.0
Religion,M1S,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,55.0
Religion,M1S,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,150.0
Religion,M1S,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,115.0
Religion,M1S,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,2040.0
Religion,M1S,Other Religions,Other Religions,,,,,,5345.0
Religion,M1S,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,1440.0
Religion,M1S,  Jewish,Other Religions,  Jewish,,,,,70.0
Religion,M1S,  Islam,Other Religions,  Islam,,,,,1205.0
Religion,M1S,  Buddhist,Other Religions,  Buddhist,,,,,1315.0
Religion,M1S,  Hindu,Other Religions,  Hindu,,,,,1080.0
Religion,M1S,  Sikh,Other Religions,  Sikh,,,,,180.0
Religion,M1S,Other (other religions) (4),Other (other religions) (4),,,,,,60.0
Religion,M1S,No religious affiliation,No religious affiliation,,,,,,7515.0
Religion,M1T,"Religion, Catholic","Religion, Catholic",,,,,,7885.0
Religion,M1T,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,7840.0
Religion,M1T,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,45.0
Religion,M1T,"Religion, Protestant","Religion, Protestant",,,,,,10710.0
Religion,M1T,  United Church,"Religion, Protestant",  United Church,,,,,2345.0
Religion,M1T,  Anglican,"Religion, Protestant",  Anglican,,,,,2605.0
Religion,M1T,  Baptist,"Religion, Protestant",  Baptist,,,,,845.0
Religion,M1T,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,1290.0
Religion,M1T,  Lutheran,"Religion, Protestant",  Lutheran,,,,,365.0
Religion,M1T,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,515.0
Religion,M1T,  Mennonite,"Religion, Protestant",  Mennonite,,,,,15.0
Religion,M1T,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,85.0
Religion,M1T,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,35.0
Religion,M1T,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,140.0
Religion,M1T,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,85.0
Religion,M1T,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,2390.0
Religion,M1T,Other Religions,Other Religions,,,,,,4050.0
Religion,M1T,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,1635.0
Religion,M1T,  Jewish,Other Religions,  Jewish,,,,,155.0
Religion,M1T,  Islam,Other Religions,  Islam,,,,,1150.0
Religion,M1T,  Buddhist,Other Religions,  Buddhist,,,,,425.0
Religion,M1T,  Hindu,Other Religions,  Hindu,,,,,560.0
Religion,M1T,  Sikh,Other Religions,  Sikh,,,,,25.0
Religion,M1T,Other (other religions) (4),Other (other religions) (4),,,,,,100.0
Religion,M1T,No religious affiliation,No religious affiliation,,,,,,5335.0
Religion,M1V,"Religion, Catholic","Religion, Catholic",,,,,,14360.0
Religion,M1V,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,14360.0
Religion,M1V,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,0.0
Religion,M1V,"Religion, Protestant","Religion, Protestant",,,,,,11940.0
Religion,M1V,  United Church,"Religion, Protestant",  United Church,,,,,1960.0
Religion,M1V,  Anglican,"Religion, Protestant",  Anglican,,,,,2780.0
Religion,M1V,  Baptist,"Religion, Protestant",  Baptist,,,,,1365.0
Religion,M1V,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,880.0
Religion,M1V,  Lutheran,"Religion, Protestant",  Lutheran,,,,,195.0
Religion,M1V,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,860.0
Religion,M1V,  Mennonite,"Religion, Protestant",  Mennonite,,,,,80.0
Religion,M1V,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,100.0
Religion,M1V,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,0.0
Religion,M1V,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,140.0
Religion,M1V,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,125.0
Religion,M1V,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,3450.0
Religion,M1V,Other Religions,Other Religions,,,,,,8055.0
Religion,M1V,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,2015.0
Religion,M1V,  Jewish,Other Religions,  Jewish,,,,,65.0
Religion,M1V,  Islam,Other Religions,  Islam,,,,,2035.0
Religion,M1V,  Buddhist,Other Religions,  Buddhist,,,,,1350.0
Religion,M1V,  Hindu,Other Religions,  Hindu,,,,,2235.0
Religion,M1V,  Sikh,Other Religions,  Sikh,,,,,250.0
Religion,M1V,Other (other religions) (4),Other (other religions) (4),,,,,,105.0
Religion,M1V,No religious affiliation,No religious affiliation,,,,,,14820.0
Religion,M1W,"Religion, Catholic","Religion, Catholic",,,,,,13395.0
Religion,M1W,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,13370.0
Religion,M1W,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,30.0
Religion,M1W,"Religion, Protestant","Religion, Protestant",,,,,,14650.0
Religion,M1W,  United Church,"Religion, Protestant",  United Church,,,,,2710.0
Religion,M1W,  Anglican,"Religion, Protestant",  Anglican,,,,,3425.0
Religion,M1W,  Baptist,"Religion, Protestant",  Baptist,,,,,1190.0
Religion,M1W,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,1215.0
Religion,M1W,  Lutheran,"Religion, Protestant",  Lutheran,,,,,480.0
Religion,M1W,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,1010.0
Religion,M1W,  Mennonite,"Religion, Protestant",  Mennonite,,,,,15.0
Religion,M1W,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,240.0
Religion,M1W,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,20.0
Religion,M1W,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,140.0
Religion,M1W,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,115.0
Religion,M1W,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,4095.0
Religion,M1W,Other Religions,Other Religions,,,,,,9000.0
Religion,M1W,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,2720.0
Religion,M1W,  Jewish,Other Religions,  Jewish,,,,,260.0
Religion,M1W,  Islam,Other Religions,  Islam,,,,,2380.0
Religion,M1W,  Buddhist,Other Religions,  Buddhist,,,,,1050.0
Religion,M1W,  Hindu,Other Religions,  Hindu,,,,,2305.0
Religion,M1W,  Sikh,Other Religions,  Sikh,,,,,160.0
Religion,M1W,Other (other religions) (4),Other (other religions) (4),,,,,,130.0
Religion,M1W,No religious affiliation,No religious affiliation,,,,,,10335.0
Religion,M1X,"Religion, Catholic","Religion, Catholic",,,,,,590.0
Religion,M1X,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,590.0
Religion,M1X,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,0.0
Religion,M1X,"Religion, Protestant","Religion, Protestant",,,,,,285.0
Religion,M1X,  United Church,"Religion, Protestant",  United Church,,,,,55.0
Religion,M1X,  Anglican,"Religion, Protestant",  Anglican,,,,,60.0
Religion,M1X,  Baptist,"Religion, Protestant",  Baptist,,,,,25.0
Religion,M1X,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,70.0
Religion,M1X,  Lutheran,"Religion, Protestant",  Lutheran,,,,,10.0
Religion,M1X,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,10.0
Religion,M1X,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M1X,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,0.0
Religion,M1X,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,0.0
Religion,M1X,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,0.0
Religion,M1X,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,0.0
Religion,M1X,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,60.0
Religion,M1X,Other Religions,Other Religions,,,,,,315.0
Religion,M1X,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,60.0
Religion,M1X,  Jewish,Other Religions,  Jewish,,,,,0.0
Religion,M1X,  Islam,Other Religions,  Islam,,,,,60.0
Religion,M1X,  Buddhist,Other Religions,  Buddhist,,,,,15.0
Religion,M1X,  Hindu,Other Religions,  Hindu,,,,,140.0
Religion,M1X,  Sikh,Other Religions,  Sikh,,,,,45.0
Religion,M1X,Other (other religions) (4),Other (other religions) (4),,,,,,0.0
Religion,M1X,No religious affiliation,No religious affiliation,,,,,,205.0
Religion,M2H,"Religion, Catholic","Religion, Catholic",,,,,,6135.0
Religion,M2H,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,6095.0
Religion,M2H,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,35.0
Religion,M2H,"Religion, Protestant","Religion, Protestant",,,,,,7045.0
Religion,M2H,  United Church,"Religion, Protestant",  United Church,,,,,1375.0
Religion,M2H,  Anglican,"Religion, Protestant",  Anglican,,,,,1470.0
Religion,M2H,  Baptist,"Religion, Protestant",  Baptist,,,,,750.0
Religion,M2H,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,710.0
Religion,M2H,  Lutheran,"Religion, Protestant",  Lutheran,,,,,370.0
Religion,M2H,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,370.0
Religion,M2H,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M2H,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,115.0
Religion,M2H,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,35.0
Religion,M2H,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,55.0
Religion,M2H,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,0.0
Religion,M2H,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1785.0
Religion,M2H,Other Religions,Other Religions,,,,,,8140.0
Religion,M2H,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,1420.0
Religion,M2H,  Jewish,Other Religions,  Jewish,,,,,3915.0
Religion,M2H,  Islam,Other Religions,  Islam,,,,,1120.0
Religion,M2H,  Buddhist,Other Religions,  Buddhist,,,,,690.0
Religion,M2H,  Hindu,Other Religions,  Hindu,,,,,580.0
Religion,M2H,  Sikh,Other Religions,  Sikh,,,,,220.0
Religion,M2H,Other (other religions) (4),Other (other religions) (4),,,,,,200.0
Religion,M2H,No religious affiliation,No religious affiliation,,,,,,4740.0
Religion,M2J,"Religion, Catholic","Religion, Catholic",,,,,,13565.0
Religion,M2J,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,13495.0
Religion,M2J,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,70.0
Religion,M2J,"Religion, Protestant","Religion, Protestant",,,,,,16740.0
Religion,M2J,  United Church,"Religion, Protestant",  United Church,,,,,3520.0
Religion,M2J,  Anglican,"Religion, Protestant",  Anglican,,,,,4350.0
Religion,M2J,  Baptist,"Religion, Protestant",  Baptist,,,,,1165.0
Religion,M2J,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,1415.0
Religion,M2J,  Lutheran,"Religion, Protestant",  Lutheran,,,,,1045.0
Religion,M2J,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,695.0
Religion,M2J,  Mennonite,"Religion, Protestant",  Mennonite,,,,,75.0
Religion,M2J,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,290.0
Religion,M2J,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,40.0
Religion,M2J,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,110.0
Religion,M2J,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,80.0
Religion,M2J,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,3955.0
Religion,M2J,Other Religions,Other Religions,,,,,,13070.0
Religion,M2J,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,3320.0
Religion,M2J,  Jewish,Other Religions,  Jewish,,,,,2165.0
Religion,M2J,  Islam,Other Religions,  Islam,,,,,4595.0
Religion,M2J,  Buddhist,Other Religions,  Buddhist,,,,,870.0
Religion,M2J,  Hindu,Other Religions,  Hindu,,,,,1595.0
Religion,M2J,  Sikh,Other Religions,  Sikh,,,,,180.0
Religion,M2J,Other (other religions) (4),Other (other religions) (4),,,,,,350.0
Religion,M2J,No religious affiliation,No religious affiliation,,,,,,8415.0
Religion,M2K,"Religion, Catholic","Religion, Catholic",,,,,,3055.0
Religion,M2K,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,3025.0
Religion,M2K,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,30.0
Religion,M2K,"Religion, Protestant","Religion, Protestant",,,,,,5165.0
Religion,M2K,  United Church,"Religion, Protestant",  United Church,,,,,1260.0
Religion,M2K,  Anglican,"Religion, Protestant",  Anglican,,,,,1310.0
Religion,M2K,  Baptist,"Religion, Protestant",  Baptist,,,,,320.0
Religion,M2K,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,480.0
Religion,M2K,  Lutheran,"Religion, Protestant",  Lutheran,,,,,330.0
Religion,M2K,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,60.0
Religion,M2K,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M2K,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,35.0
Religion,M2K,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,0.0
Religion,M2K,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,10.0
Religion,M2K,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,0.0
Religion,M2K,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1355.0
Religion,M2K,Other Religions,Other Religions,,,,,,3130.0
Religion,M2K,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,685.0
Religion,M2K,  Jewish,Other Religions,  Jewish,,,,,1985.0
Religion,M2K,  Islam,Other Religions,  Islam,,,,,185.0
Religion,M2K,  Buddhist,Other Religions,  Buddhist,,,,,170.0
Religion,M2K,  Hindu,Other Religions,  Hindu,,,,,55.0
Religion,M2K,  Sikh,Other Religions,  Sikh,,,,,10.0
Religion,M2K,Other (other religions) (4),Other (other religions) (4),,,,,,40.0
Religion,M2K,No religious affiliation,No religious affiliation,,,,,,1895.0
Religion,M2L,"Religion, Catholic","Religion, Catholic",,,,,,2245.0
Religion,M2L,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,2230.0
Religion,M2L,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,10.0
Religion,M2L,"Religion, Protestant","Religion, Protestant",,,,,,3280.0
Religion,M2L,  United Church,"Religion, Protestant",  United Church,,,,,865.0
Religion,M2L,  Anglican,"Religion, Protestant",  Anglican,,,,,1050.0
Religion,M2L,  Baptist,"Religion, Protestant",  Baptist,,,,,210.0
Religion,M2L,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,325.0
Religion,M2L,  Lutheran,"Religion, Protestant",  Lutheran,,,,,115.0
Religion,M2L,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,40.0
Religion,M2L,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M2L,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,60.0
Religion,M2L,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,15.0
Religion,M2L,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,85.0
Religion,M2L,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,20.0
Religion,M2L,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,490.0
Religion,M2L,Other Religions,Other Religions,,,,,,5510.0
Religion,M2L,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,355.0
Religion,M2L,  Jewish,Other Religions,  Jewish,,,,,4240.0
Religion,M2L,  Islam,Other Religions,  Islam,,,,,530.0
Religion,M2L,  Buddhist,Other Religions,  Buddhist,,,,,110.0
Religion,M2L,  Hindu,Other Religions,  Hindu,,,,,125.0
Religion,M2L,  Sikh,Other Religions,  Sikh,,,,,0.0
Religion,M2L,Other (other religions) (4),Other (other religions) (4),,,,,,145.0
Religion,M2L,No religious affiliation,No religious affiliation,,,,,,1230.0
Religion,M2M,"Religion, Catholic","Religion, Catholic",,,,,,6980.0
Religion,M2M,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,6915.0
Religion,M2M,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,60.0
Religion,M2M,"Religion, Protestant","Religion, Protestant",,,,,,8665.0
Religion,M2M,  United Church,"Religion, Protestant",  United Church,,,,,1970.0
Religion,M2M,  Anglican,"Religion, Protestant",  Anglican,,,,,2340.0
Religion,M2M,  Baptist,"Religion, Protestant",  Baptist,,,,,855.0
Religion,M2M,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,740.0
Religion,M2M,  Lutheran,"Religion, Protestant",  Lutheran,,,,,655.0
Religion,M2M,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,110.0
Religion,M2M,  Mennonite,"Religion, Protestant",  Mennonite,,,,,30.0
Religion,M2M,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,60.0
Religion,M2M,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,185.0
Religion,M2M,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,145.0
Religion,M2M,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,30.0
Religion,M2M,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1550.0
Religion,M2M,Other Religions,Other Religions,,,,,,6325.0
Religion,M2M,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,850.0
Religion,M2M,  Jewish,Other Religions,  Jewish,,,,,4330.0
Religion,M2M,  Islam,Other Religions,  Islam,,,,,340.0
Religion,M2M,  Buddhist,Other Religions,  Buddhist,,,,,455.0
Religion,M2M,  Hindu,Other Religions,  Hindu,,,,,245.0
Religion,M2M,  Sikh,Other Religions,  Sikh,,,,,90.0
Religion,M2M,Other (other religions) (4),Other (other religions) (4),,,,,,15.0
Religion,M2M,No religious affiliation,No religious affiliation,,,,,,4440.0
Religion,M2N,"Religion, Catholic","Religion, Catholic",,,,,,7860.0
Religion,M2N,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,7795.0
Religion,M2N,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,65.0
Religion,M2N,"Religion, Protestant","Religion, Protestant",,,,,,12985.0
Religion,M2N,  United Church,"Religion, Protestant",  United Church,,,,,3585.0
